query,label
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR 1=1--', '{}', {});",attack
UPDATE products SET price=681 WHERE id='435';,benign
"SELECT name, email FROM customers WHERE email='' AND 1=(SELECT COUNT(*) FROM tab); --';",attack
"SELECT name, email FROM customers WHERE email='127';",benign
SELECT * FROM users WHERE id=''; EXEC xp_cmdshell('dir'); --';,attack
UPDATE products SET price=784 WHERE id='797';,benign
UPDATE products SET price=851 WHERE id='4';,benign
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
DELETE FROM sessions WHERE session_id='294';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('700', '960', 685);",benign
SELECT * FROM users WHERE id=''; EXEC xp_cmdshell('dir'); --';,attack
"SELECT name, email FROM customers WHERE email='771';",benign
UPDATE products SET price=936 WHERE id='67';,benign
DELETE FROM sessions WHERE session_id='365';,benign
UPDATE products SET price='; DROP TABLE users; -- WHERE id='{}';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='469';",benign
UPDATE products SET price=215 WHERE id='307';,benign
SELECT * FROM users WHERE id='333';,benign
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
DELETE FROM sessions WHERE session_id='25';,benign
SELECT * FROM users WHERE id=''; DROP TABLE users; --';,attack
"SELECT name, email FROM customers WHERE email='261';",benign
DELETE FROM sessions WHERE session_id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
DELETE FROM sessions WHERE session_id=''; DROP TABLE users; --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('445', '390', 1);",benign
DELETE FROM sessions WHERE session_id=''; EXEC xp_cmdshell('dir'); --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; DROP TABLE users; --', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='660';",benign
SELECT * FROM users WHERE id='670';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; DROP TABLE users; --', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='17';",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
"SELECT name, email FROM customers WHERE email='47';",benign
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
DELETE FROM sessions WHERE session_id='38';,benign
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
DELETE FROM sessions WHERE session_id='' OR 1=1--';,attack
DELETE FROM sessions WHERE session_id='414';,benign
DELETE FROM sessions WHERE session_id='533';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' UNION SELECT NULL, version(), NULL --', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
UPDATE products SET price=526 WHERE id='320';,benign
"UPDATE products SET price=' UNION SELECT NULL, version(), NULL -- WHERE id='{}';",attack
SELECT * FROM users WHERE id='596';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR 1=1--', '{}', {});",attack
SELECT * FROM users WHERE id='484';,benign
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
DELETE FROM sessions WHERE session_id='109';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('217', '688', 82);",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='37';",benign
DELETE FROM sessions WHERE session_id='463';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='813';",benign
"SELECT name, email FROM customers WHERE email='640';",benign
"SELECT name, email FROM customers WHERE email='243';",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR 1=1--', '{}', {});",attack
DELETE FROM sessions WHERE session_id='528';,benign
DELETE FROM sessions WHERE session_id='762';,benign
UPDATE products SET price=' OR '1'='1 WHERE id='{}';,attack
SELECT * FROM users WHERE id='754';,benign
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
"SELECT name, email FROM customers WHERE email='237';",benign
SELECT * FROM users WHERE id='' OR '1'='1';,attack
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
SELECT * FROM users WHERE id='694';,benign
"SELECT name, email FROM customers WHERE email='806';",benign
DELETE FROM sessions WHERE session_id='175';,benign
DELETE FROM sessions WHERE session_id=''; EXEC xp_cmdshell('dir'); --';,attack
SELECT * FROM users WHERE id=''; DROP TABLE users; --';,attack
SELECT * FROM users WHERE id='682';,benign
DELETE FROM sessions WHERE session_id='371';,benign
DELETE FROM sessions WHERE session_id='280';,benign
UPDATE products SET price=102 WHERE id='18';,benign
"SELECT name, email FROM customers WHERE email='828';",benign
"SELECT name, email FROM customers WHERE email='87';",benign
UPDATE products SET price='; EXEC xp_cmdshell('dir'); -- WHERE id='{}';,attack
DELETE FROM sessions WHERE session_id='673';,benign
"SELECT name, email FROM customers WHERE email='' OR 1=1--';",attack
"SELECT name, email FROM customers WHERE email=''; DROP TABLE users; --';",attack
UPDATE products SET price=' OR 1=1-- WHERE id='{}';,attack
SELECT * FROM users WHERE id='164';,benign
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
SELECT * FROM users WHERE id='841';,benign
DELETE FROM sessions WHERE session_id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
SELECT * FROM users WHERE id=''; DROP TABLE users; --';,attack
"SELECT name, email FROM customers WHERE email='' AND 1=(SELECT COUNT(*) FROM tab); --';",attack
SELECT * FROM users WHERE id='' OR '1'='1';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('207', '159', 676);",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR '1'='1', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='987';",benign
DELETE FROM sessions WHERE session_id='325';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR 1=1--', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
SELECT * FROM users WHERE id='' OR 1=1--';,attack
SELECT * FROM users WHERE id='971';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('326', '387', 658);",benign
SELECT * FROM users WHERE id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
DELETE FROM sessions WHERE session_id='60';,benign
"SELECT name, email FROM customers WHERE email='914';",benign
"UPDATE products SET price=' UNION SELECT NULL, version(), NULL -- WHERE id='{}';",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('518', '15', 608);",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('252', '975', 972);",benign
DELETE FROM sessions WHERE session_id='438';,benign
DELETE FROM sessions WHERE session_id=''; EXEC xp_cmdshell('dir'); --';,attack
SELECT * FROM users WHERE id='' OR 1=1--';,attack
DELETE FROM sessions WHERE session_id='131';,benign
"SELECT name, email FROM customers WHERE email='758';",benign
UPDATE products SET price='; DROP TABLE users; -- WHERE id='{}';,attack
"SELECT * FROM users WHERE id='' UNION SELECT NULL, version(), NULL --';",attack
UPDATE products SET price=883 WHERE id='236';,benign
SELECT * FROM users WHERE id=''; EXEC xp_cmdshell('dir'); --';,attack
"SELECT name, email FROM customers WHERE email='687';",benign
DELETE FROM sessions WHERE session_id='67';,benign
SELECT * FROM users WHERE id='253';,benign
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
"SELECT name, email FROM customers WHERE email='' OR 1=1--';",attack
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('415', '839', 671);",benign
UPDATE products SET price=' OR '1'='1 WHERE id='{}';,attack
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
"SELECT name, email FROM customers WHERE email='' AND 1=(SELECT COUNT(*) FROM tab); --';",attack
"SELECT name, email FROM customers WHERE email='' OR 1=1--';",attack
"SELECT name, email FROM customers WHERE email='233';",benign
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
"UPDATE products SET price=' UNION SELECT NULL, version(), NULL -- WHERE id='{}';",attack
UPDATE products SET price=' AND 1=(SELECT COUNT(*) FROM tab); -- WHERE id='{}';,attack
"SELECT name, email FROM customers WHERE email='629';",benign
"SELECT name, email FROM customers WHERE email='' OR 1=1--';",attack
SELECT * FROM users WHERE id='694';,benign
UPDATE products SET price=400 WHERE id='853';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('719', '271', 807);",benign
SELECT * FROM users WHERE id=''; DROP TABLE users; --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
SELECT * FROM users WHERE id=''; EXEC xp_cmdshell('dir'); --';,attack
DELETE FROM sessions WHERE session_id='37';,benign
"SELECT name, email FROM customers WHERE email='898';",benign
SELECT * FROM users WHERE id='363';,benign
"SELECT name, email FROM customers WHERE email='' OR '1'='1';",attack
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
"SELECT name, email FROM customers WHERE email='481';",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('17', '1', 57);",benign
SELECT * FROM users WHERE id='96';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; EXEC xp_cmdshell('dir'); --', '{}', {});",attack
DELETE FROM sessions WHERE session_id='140';,benign
UPDATE products SET price=169 WHERE id='753';,benign
"SELECT name, email FROM customers WHERE email='868';",benign
SELECT * FROM users WHERE id='810';,benign
DELETE FROM sessions WHERE session_id='279';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR '1'='1', '{}', {});",attack
"SELECT name, email FROM customers WHERE email='592';",benign
"SELECT name, email FROM customers WHERE email=''; EXEC xp_cmdshell('dir'); --';",attack
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('244', '820', 819);",benign
SELECT * FROM users WHERE id='523';,benign
UPDATE products SET price=106 WHERE id='35';,benign
DELETE FROM sessions WHERE session_id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
UPDATE products SET price=145 WHERE id='467';,benign
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
"SELECT name, email FROM customers WHERE email='' OR 1=1--';",attack
UPDATE products SET price=' AND 1=(SELECT COUNT(*) FROM tab); -- WHERE id='{}';,attack
DELETE FROM sessions WHERE session_id='539';,benign
SELECT * FROM users WHERE id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
"SELECT name, email FROM customers WHERE email='898';",benign
"SELECT name, email FROM customers WHERE email='' OR 1=1--';",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('862', '247', 33);",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('467', '199', 699);",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('468', '508', 414);",benign
UPDATE products SET price='; EXEC xp_cmdshell('dir'); -- WHERE id='{}';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' UNION SELECT NULL, version(), NULL --', '{}', {});",attack
SELECT * FROM users WHERE id='358';,benign
DELETE FROM sessions WHERE session_id='' OR '1'='1';,attack
SELECT * FROM users WHERE id='' OR '1'='1';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; EXEC xp_cmdshell('dir'); --', '{}', {});",attack
SELECT * FROM users WHERE id='530';,benign
UPDATE products SET price='; DROP TABLE users; -- WHERE id='{}';,attack
DELETE FROM sessions WHERE session_id='727';,benign
DELETE FROM sessions WHERE session_id='36';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('775', '939', 778);",benign
UPDATE products SET price=' OR '1'='1 WHERE id='{}';,attack
"SELECT name, email FROM customers WHERE email=''; DROP TABLE users; --';",attack
SELECT * FROM users WHERE id='775';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' AND 1=(SELECT COUNT(*) FROM tab); --', '{}', {});",attack
UPDATE products SET price=82 WHERE id='548';,benign
DELETE FROM sessions WHERE session_id=''; DROP TABLE users; --';,attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('731', '779', 358);",benign
DELETE FROM sessions WHERE session_id='661';,benign
DELETE FROM sessions WHERE session_id='' OR 1=1--';,attack
"SELECT name, email FROM customers WHERE email='' AND 1=(SELECT COUNT(*) FROM tab); --';",attack
SELECT * FROM users WHERE id='96';,benign
DELETE FROM sessions WHERE session_id='437';,benign
SELECT * FROM users WHERE id='728';,benign
UPDATE products SET price='; EXEC xp_cmdshell('dir'); -- WHERE id='{}';,attack
DELETE FROM sessions WHERE session_id='' OR 1=1--';,attack
"SELECT name, email FROM customers WHERE email='732';",benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('94', '113', 14);",benign
UPDATE products SET price=' AND 1=(SELECT COUNT(*) FROM tab); -- WHERE id='{}';,attack
DELETE FROM sessions WHERE session_id='22';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('' OR '1'='1', '{}', {});",attack
SELECT * FROM users WHERE id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
"SELECT name, email FROM customers WHERE email='248';",benign
SELECT * FROM users WHERE id='802';,benign
"SELECT name, email FROM customers WHERE email='' UNION SELECT NULL, version(), NULL --';",attack
SELECT * FROM users WHERE id='' OR '1'='1';,attack
UPDATE products SET price=780 WHERE id='164';,benign
DELETE FROM sessions WHERE session_id='162';,benign
"SELECT * FROM users WHERE id='' UNION SELECT NULL, version(), NULL --';",attack
UPDATE products SET price=282 WHERE id='428';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES (''; EXEC xp_cmdshell('dir'); --', '{}', {});",attack
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('639', '816', 733);",benign
DELETE FROM sessions WHERE session_id='867';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('100', '379', 455);",benign
UPDATE products SET price=' AND 1=(SELECT COUNT(*) FROM tab); -- WHERE id='{}';,attack
UPDATE products SET price=637 WHERE id='7';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('259', '900', 831);",benign
UPDATE products SET price=116 WHERE id='297';,benign
SELECT * FROM users WHERE id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
DELETE FROM sessions WHERE session_id='305';,benign
"INSERT INTO orders (user_id, product_id, quantity) VALUES ('434', '192', 54);",benign
"SELECT name, email FROM customers WHERE email=''; DROP TABLE users; --';",attack
DELETE FROM sessions WHERE session_id='' AND 1=(SELECT COUNT(*) FROM tab); --';,attack
